Season_Year,GameKey,PlayID,GSISID,Time,x,y,dis,o,dir,Event,GamePlayKey,post_punt_playduration,post_punt_duration,GamePlayTimeKey,GSISID_partner,x_partner,y_partner,dis_partner,o_partner,dir_partner,Season_Type,Week,Game_Date,Game_Day,Start_Time,Temperature,PlayPlayerPartnerID
2016,17,751,32372,38:08.5,98.36000061,42.86000061,0.189999998,278.2900085,185.9900055,,17_751,9.400000021,8.100000016,17_751_2016-08-11 23:38:08.500,30528,98.18000031,42.54000092,0.059999999,290.8699951,222.1399994,Pre,2,00:00.0,Thursday,19:00,,751_32372_30528
2016,17,751,27083,38:08.5,91.97000122,37.70000076,0.170000002,243.8399963,256.8999939,,17_751,9.400000021,8.100000016,17_751_2016-08-11 23:38:08.500,29848,91.93000031,37.24000168,0.140000001,294.25,251.0800018,Pre,2,00:00.0,Thursday,19:00,,751_27083_29848
2016,17,751,30033,38:08.5,94.12000275,23.04999924,0.300000012,142.8399963,214.9900055,,17_751,9.400000021,8.100000016,17_751_2016-08-11 23:38:08.500,29955,94.33999634,22.62999916,0.419999987,153.4199982,183.0200043,Pre,2,00:00.0,Thursday,19:00,,751_30033_29955
2016,19,1475,27871,02:19.4,50.52999878,26.45999908,0.239999995,357.25,53.45000076,,19_1475,6.299999982,0.199999988,19_1475_2016-08-19 01:02:19.400,29310,51.02000046,26.45999908,0.340000004,229.6199951,51.02000046,Pre,3,00:00.0,Thursday,20:00,79,1475_27871_29310
2016,20,2940,31704,22:37.2,94.69999695,24.62000084,0.300000012,144.5399933,273.7399902,,20_2940,8.999999985,1.499999985,20_2940_2016-08-21 01:22:37.200,31762,94.26000214,24.62999916,0.370000005,354.9400024,265.8500061,Pre,3,00:00.0,Saturday,19:00,74,2940_31704_31762
2016,22,2733,30101,07:51.8,30.90999985,28.92000008,0.589999974,83.19000244,110.8199997,,22_2733,11.30000002,1.000000022,22_2733_2016-08-19 02:07:51.800,32790,30.89999962,28.44000053,0.49000001,0.560000002,109.5699997,Pre,3,00:00.0,Thursday,20:00,78,2733_30101_32790
2016,22,2733,30101,07:51.8,30.90999985,28.92000008,0.589999974,83.19000244,110.8199997,,22_2733,11.30000002,1.000000022,22_2733_2016-08-19 02:07:51.800,31706,31.31999969,28.76000023,0.360000014,222.0800018,114.6200027,Pre,3,00:00.0,Thursday,20:00,78,2733_30101_31706
2016,26,731,32422,32:32.7,27.11000061,29.29000092,0.349999994,180.3399963,330,,26_731,9.400000006,0.700000003,26_731_2016-08-19 02:32:32.700,31084,26.84000015,29.27000046,0.230000004,327.2999878,333.269989,Pre,3,00:00.0,Thursday,19:00,83,731_32422_31084
2016,26,731,27914,32:38.4,87.16000366,14.53999996,0.649999976,299.9599915,54.02999878,,26_731,9.400000006,6.400000006,26_731_2016-08-19 02:32:38.400,29107,87.44000244,14.90999985,0.74000001,332.25,55.06000137,Pre,3,00:00.0,Thursday,19:00,83,731_27914_29107
2016,32,1112,32958,48:31.3,53.08000183,0.529999971,0.370000005,253.7200012,93.47000122,,32_1112,5.900000006,1.400000006,32_1112_2016-08-21 01:48:31.300,30917,53.45999908,0.649999976,0.409999996,221.3999939,86.30000305,Pre,3,00:00.0,Saturday,19:00,73,1112_32958_30917
2016,37,3747,29770,55:21.6,39.29000092,37.88999939,0.529999971,305.0799866,28.90999985,,37_3747,12.59999999,7.499999985,37_3747_2016-08-29 02:55:21.600,32823,39.15000153,38.20000076,0.07,235.4600067,64.54000092,Pre,4,00:00.0,Sunday,20:00,85,3747_29770_32823
2016,39,398,29107,19:08.7,84.37000275,43.47999954,0.75999999,38.08000183,107.3799973,,39_398,9.399999984,6.999999985,39_398_2016-08-26 02:19:08.700,26280,84.06999969,43.09000015,0.779999971,5.610000134,106.6999969,Pre,4,00:00.0,Thursday,19:00,86,398_29107_26280
2016,224,4185,29107,29:37.1,55.25999832,25.77000046,0.129999995,238.1399994,353.0100098,,224_4185,8.599999979,0.399999976,224_4185_2016-11-21 00:29:37.100,32782,55.20999908,25.28000069,0.140000001,348.4400024,264.4500122,Reg,11,00:00.0,Sunday,13:25,54,4185_29107_32782
2016,39,398,29676,19:01.9,40.66999817,52.79999924,0.600000024,229.4799957,65.55999756,,39_398,9.399999984,0.199999988,39_398_2016-08-26 02:19:01.900,29295,40.31999969,53.08000183,0.649999976,5.630000114,65.13999939,Pre,4,00:00.0,Thursday,19:00,86,398_29676_29295
2016,39,2519,33063,56:59.7,74.58999634,26.39999962,0.560000002,169.6000061,274.3399963,,39_2519,5.300000019,1.400000021,39_2519_2016-08-26 03:56:59.700,31597,74.37000275,26.27000046,0.660000026,282.4400024,312.1700134,Pre,4,00:00.0,Thursday,19:00,86,2519_33063_31597
2016,45,2721,31000,45:48.3,29.37000084,25.46999931,0.25999999,193.6499939,166.4100037,,45_2721,9.099999994,0.099999994,45_2721_2016-08-28 01:45:48.300,32284,28.89999962,25.62999916,0.270000011,21.56999969,166.7700043,Pre,4,00:00.0,Saturday,19:30,84,2721_31000_32284
2016,45,2721,30396,45:48.3,28.11000061,25.62000084,0.280000001,131.8800049,164.8399963,,45_2721,9.099999994,0.099999994,45_2721_2016-08-28 01:45:48.300,30785,27.89999962,25.31999969,0.310000002,9.029999733,173.4600067,Pre,4,00:00.0,Saturday,19:30,84,2721_30396_30785
2016,45,2721,31859,45:55.3,74.04000092,42.75,0.379999995,311,72.86000061,,45_2721,9.099999994,7.099999994,45_2721_2016-08-28 01:45:55.300,31738,74.36000061,43.13000107,0.319999993,2.539999962,74.56999969,Pre,4,00:00.0,Saturday,19:30,84,2721_31859_31738
2016,53,2692,32858,00:18.2,70.83999634,25.23999977,0.159999996,142.8300018,175.0399933,,53_2692,7.699999996,1.499999993,53_2692_2016-09-02 01:00:18.200,29999,71.05999756,25.20000076,0.159999996,236.0599976,177.4600067,Pre,5,00:00.0,Thursday,19:00,79,2692_32858_29999
2016,54,227,27072,57:30.4,38.38999939,14.93999958,0.829999983,77.26000214,212.4199982,,54_227,9.400000006,3.500000007,54_227_2016-09-01 23:57:30.400,28128,38.58000183,14.47999954,0.910000026,75.87999725,217.2400055,Pre,5,00:00.0,Thursday,19:30,73,227_27072_28128
2016,54,1045,32444,33:39.4,43.54999924,27.67000008,0.379999995,293.9899902,300.6799927,,54_1045,9.600000024,7.600000024,54_1045_2016-09-02 00:33:39.400,28128,43.24000168,27.36000061,0.419999987,337.730011,26.15999985,Pre,5,00:00.0,Thursday,19:30,73,1045_32444_28128
2016,54,1045,32444,33:39.4,43.54999924,27.67000008,0.379999995,293.9899902,300.6799927,,54_1045,9.600000024,7.600000024,54_1045_2016-09-02 00:33:39.400,31756,43.97000122,27.48999977,0.270000011,65.54000092,10.44999981,Pre,5,00:00.0,Thursday,19:30,73,1045_32444_31756
2016,54,1045,31756,33:39.4,43.97000122,27.48999977,0.270000011,65.54000092,10.44999981,,54_1045,9.600000024,7.600000024,54_1045_2016-09-02 00:33:39.400,31867,44.13000107,27.54000092,0.219999999,190.7299957,280.9599915,Pre,5,00:00.0,Thursday,19:30,73,1045_31756_31867
2016,55,3077,32410,30:03.4,89.77999878,9.079999924,0.649999976,233.0599976,266.5499878,,55_3077,7.79999999,0.79999999,55_3077_2016-09-02 04:30:03.400,32916,89.87000275,9.569999695,0.709999979,162.2200012,270.0899963,Pre,5,00:00.0,Thursday,19:00,71,3077_32410_32916
2016,55,3077,28836,30:03.4,97.05000305,26.85000038,0.400000006,344.1600037,257.1300049,,55_3077,7.79999999,0.79999999,55_3077_2016-09-02 04:30:03.400,31838,97.06999969,26.95999908,0.310000002,147.9499969,243.9499969,Pre,5,00:00.0,Thursday,19:00,71,3077_28836_31838
2016,56,600,32935,29:24.6,61.90999985,35.31999969,0.140000001,146.9299927,213.8699951,,56_600,5.200000003,1.600000001,56_600_2016-09-02 02:29:24.600,30487,61.81000137,35.68999863,0.100000001,90.58999634,218.7700043,Pre,5,00:00.0,Thursday,19:00,63,600_32935_30487
2016,58,2756,32745,10:04.3,52.31000137,32.02999878,0.699999988,130.3000031,270.1700134,,58_2756,3.700000003,2.300000004,58_2756_2016-09-01 02:10:04.300,33028,51.97999954,31.67000008,0.670000017,196.3699951,276.7399902,Pre,5,00:00.0,Wednesday,20:00,75,2756_32745_33028
2016,186,2921,32745,35:13.5,60.08000183,37.00999832,0.620000005,187.9600067,275.6000061,,186_2921,7.700000003,5.899999999,186_2921_2016-11-04 02:35:13.500,27980,59.70999908,37.27999878,0.529999971,32.56999969,264.9599915,Reg,9,00:00.0,Thursday,20:25,76,2921_32745_27980
2016,58,1555,32853,10:59.9,62.15999985,27.80999947,0.330000013,301.7099915,295.019989,,58_1555,4.100000001,1.000000007,58_1555_2016-09-01 01:10:59.900,32048,62.36000061,28.17000008,0.360000014,66.06999969,301.1199951,Pre,5,00:00.0,Wednesday,20:00,75,1555_32853_32048
2016,61,3374,31915,35:24.4,93.69000244,25.06999969,0.360000014,33.75999832,177.4499969,,61_3374,6.200000003,0.400000006,61_3374_2016-09-02 02:35:24.400,33080,94.12999725,25.05999947,0.319999993,154.3099976,178.3800049,Pre,5,00:00.0,Thursday,20:00,73,3374_31915_33080
2016,61,3374,28041,35:29.6,63.04000092,22.06999969,0.300000012,132.7400055,193.8099976,,61_3374,6.200000003,5.600000001,61_3374_2016-09-02 02:35:29.600,32979,63.33000183,21.70000076,0.409999996,139.0599976,223.6399994,Pre,5,00:00.0,Thursday,20:00,73,3374_28041_32979
2016,62,1694,32484,45:20.5,54.47000122,41.72000122,0.879999995,337.230011,83.56999969,,62_1694,3.70000001,3.600000009,62_1694_2016-09-02 02:45:20.500,29740,54.29000092,41.45999908,0.730000019,0.790000021,78.20999908,Pre,5,00:00.0,Thursday,18:30,,1694_32484_29740
2016,65,1049,32540,16:56.4,72.15000153,27.82999992,0.25,295.1499939,64.51000214,,65_1049,4.300000004,1.900000006,65_1049_2016-09-02 00:16:56.400,32807,72.04000092,27.35000038,0.569999993,333.4400024,84.13999939,Pre,5,00:00.0,Thursday,19:30,74,1049_32540_32807
2016,138,1488,32215,25:06.3,81.37999725,36.58000183,0.239999995,11.76000023,349.4599915,,138_1488,5.700000025,1.00000003,138_1488_2016-10-09 21:25:06.300,32807,81.66999817,36.61999893,0.180000007,131.6600037,346.3500061,Reg,5,00:00.0,Sunday,15:25,,1488_32215_32807
2016,226,1629,33056,46:12.7,51.63999939,25.17000008,0.529999971,51.31999969,96.91999817,,226_1629,6.299999997,1.299999997,226_1629_2016-11-22 02:46:12.700,32725,51.72000122,24.72999954,0.579999983,270.1799927,98.38999939,Reg,11,00:00.0,Monday,19:30,63,1629_33056_32725
2016,177,1569,29553,10/30/2016 18:05,30.28000069,8.640000343,0.370000005,41.93999863,243.9100037,,177_1569,5.700000003,5,177_1569_2016-10-30 18:05:13.000,29287,30.35000038,8.529999733,0.340000004,225.8099976,243.4199982,Reg,8,00:00.0,Sunday,13:00,53,1569_29553_29287
2016,234,2827,29545,07:27.4,33.08000183,26.02000046,0.810000002,320.6799927,80.27999878,,234_2827,11.09999998,2.199999981,234_2827_2016-11-27 20:07:27.400,29287,32.63000107,26.20999908,0.75999999,8.880000114,88.55000305,Reg,12,00:00.0,Sunday,13:00,48,2827_29545_29287
2016,182,660,29289,31:39.3,37.20000076,28.01000023,0.939999998,131.2200012,285.6600037,,182_660,8.50000003,7.50000003,182_660_2016-10-30 20:31:39.300,31101,37.25,28.20000076,0.879999995,199.0399933,297.3900146,Reg,8,00:00.0,Sunday,14:05,76,660_29289_31101
2016,202,1256,29205,56:46.1,69.91000366,24.12000084,0.340000004,67.80999756,24.54000092,,202_1256,4.200000003,0.700000003,202_1256_2016-11-13 18:56:46.100,31101,69.56999969,24.40999985,0.400000006,46.16999817,161.5800018,Reg,10,00:00.0,Sunday,12:00,62,1256_29205_31101
2016,180,194,30770,07:43.5,64.66000366,16.65999985,0.370000005,79.30999756,68.83999634,,180_194,8.5,6.399999999,180_194_2016-10-30 17:07:43.500,29629,64.36000061,16.40999985,0.370000005,268.3599854,71.34999847,Reg,8,00:00.0,Sunday,12:00,80,194_30770_29629
2016,181,1309,30881,57:06.3,72.66999817,39.06999969,0.239999995,193.5500031,343.0400085,,181_1309,10.1,8.700000003,181_1309_2016-10-30 17:57:06.300,33025,73.02999878,38.79999924,0.319999993,156.3800049,202.0899963,Reg,8,00:00.0,Sunday,13:00,86,1309_30881_33025
2016,162,2928,30572,15:16.8,69.37000275,33.75,0.159999996,349.9899902,12.18999958,,162_2928,7.800000004,5.800000004,162_2928_2016-10-23 19:15:16.800,33025,69.34999847,33.27999878,0.600000024,277.5100098,37.75,Reg,7,00:00.0,Sunday,13:00,70,2928_30572_33025
2016,181,1309,33025,57:06.3,73.02999878,38.79999924,0.319999993,156.3800049,202.0899963,,181_1309,10.1,8.700000003,181_1309_2016-10-30 17:57:06.300,31347,72.86000061,38.33000183,0.170000002,236.3600006,293.2799988,Reg,8,00:00.0,Sunday,13:00,86,1309_33025_31347
2016,221,2235,28620,48:59.2,83.58999634,39.59999847,0.349999994,262.8500061,12.15999985,,221_2235,10.09999998,6.999999978,221_2235_2016-11-20 19:48:59.200,28041,84.05000305,39.40999985,0.379999995,286.1199951,16.20999908,Reg,11,00:00.0,Sunday,13:00,41,2235_28620_28041
2016,219,3959,29692,01:03.4,41.13999939,3.630000114,0.340000004,131.6100006,169.3200073,,219_3959,12.3,12.00000001,219_3959_2016-11-20 21:01:03.400,31950,41.27000046,3.710000038,0.150000006,283.7999878,147.4199982,Reg,11,00:00.0,Sunday,12:00,46,3959_29692_31950
2016,219,3959,31815,01:03.4,32.74000168,10.64999962,0.469999999,70,149.0299988,,219_3959,12.3,12.00000001,219_3959_2016-11-20 21:01:03.400,32150,32.63000107,10.35999966,0.519999981,89.43000031,144.7799988,Reg,11,00:00.0,Sunday,12:00,46,3959_31815_32150
2016,214,2744,29575,04:21.9,54.11000061,16.70999908,0.790000021,58.04999924,85.09999847,,214_2744,7.5,3.300000004,214_2744_2016-11-20 20:04:21.900,30288,54.15000153,16.43000031,0.850000024,289.8500061,82.58999634,Reg,11,00:00.0,Sunday,13:00,36,2744_29575_30288
2016,237,3763,29205,55:31.8,26.45999908,6.480000019,0.219999999,259.4700012,279.9899902,,237_3763,11.80000001,8.20000001,237_3763_2016-11-27 20:55:31.800,28795,26.18000031,6.079999924,0.219999999,211.9199982,295.6300049,Reg,12,00:00.0,Sunday,12:00,61,3763_29205_28795
2016,225,302,31945,39:58.3,40.84999847,31.37000084,0.07,193.3300018,286.0799866,,225_302,9.499999978,0.099999979,225_302_2016-11-21 01:39:58.300,31612,40.70000076,31.71999931,0.239999995,257.1700134,21.53000069,Reg,11,00:00.0,Sunday,20:30,38,302_31945_31612
2016,190,1810,32403,27:24.8,64.01999664,28.09000015,0.560000002,274.7799988,60.08000183,,190_1810,14.19999998,8.599999979,190_1810_2016-11-06 19:27:24.800,31594,64.25,28.07999992,0.649999976,318.7099915,55.54000092,Reg,9,00:00.0,Sunday,13:00,80,1810_32403_31594
2016,230,2311,32596,50:31.2,34.36000061,24.20999908,0.660000026,155.4299927,261.4299927,,230_2311,8.5,4.799999997,230_2311_2016-11-27 19:50:31.200,32769,34.06000137,23.92000008,0.660000026,302.7099915,274.7099915,Reg,12,00:00.0,Sunday,13:00,,2311_32596_32769
2016,224,4185,30650,29:37.1,56.34999847,23.80999947,0.100000001,63.09000015,179.25,,224_4185,8.599999979,0.399999976,224_4185_2016-11-21 00:29:37.100,33128,56.25,24.29000092,0.109999999,6.699999809,205.8500061,Reg,11,00:00.0,Sunday,13:25,54,4185_30650_33128
2016,235,2136,29520,44:30.8,63.75,28.15999985,0.469999999,74.58000183,52.22000122,,235_2136,4.600000009,0.20000001,235_2136_2016-11-27 19:44:30.800,32110,63.88999939,27.70999908,0.5,285.269989,54.43000031,Reg,12,00:00.0,Sunday,12:00,71,2136_29520_32110
2016,109,4220,30286,43:22.3,61.93000031,24.17000008,0.289999992,20.81999969,106.6500015,,109_4220,7.200000025,0.50000003,109_4220_2016-09-25 23:43:22.300,32110,62.08000183,24.47999954,0.409999996,27.38999939,100.0599976,Reg,3,00:00.0,Sunday,16:25,85,4220_30286_32110
2016,109,4220,31258,43:22.3,62.11999893,24.70999908,0.360000014,331.2900085,111.3899994,,109_4220,7.200000025,0.50000003,109_4220_2016-09-25 23:43:22.300,32110,62.08000183,24.47999954,0.409999996,27.38999939,100.0599976,Reg,3,00:00.0,Sunday,16:25,85,4220_31258_32110
2016,212,2708,31380,40:46.5,58.77000046,14.35000038,0.879999995,320.0100098,59.5,,212_2708,10.00000003,1.200000025,212_2708_2016-11-15 03:40:46.500,29529,58.66999817,14.48999977,0.850000024,357.4200134,64.41000366,Reg,10,00:00.0,Monday,20:30,56,2708_31380_29529
2016,200,544,31596,24:23.3,71.22000122,21.45000076,0.649999976,194.2899933,256.7600098,,200_544,8.900000028,1.50000003,200_544_2016-11-13 18:24:23.300,27442,70.73999786,21.36000061,0.579999983,205.1199951,256.5,Reg,10,00:00.0,Sunday,13:00,45,544_31596_27442
2016,161,371,31608,13:40.5,60.02999878,0.170000002,0.540000021,199.8000031,77.90000153,,161_371,5.200000003,1.5,161_371_2016-10-23 17:13:40.500,31844,59.65999985,0.170000002,0.629999995,356.980011,82.87000275,Reg,7,00:00.0,Sunday,13:00,68,371_31608_31844
2016,162,2928,32933,15:16.8,68.58999634,26.43000031,0.649999976,306.5700073,353.0799866,,162_2928,7.800000004,5.800000004,162_2928_2016-10-23 19:15:16.800,29959,68.54000092,26.20000076,0.519999981,257.6600037,348.3399963,Reg,7,00:00.0,Sunday,13:00,70,2928_32933_29959
2016,165,2389,24272,54:33.3,68.08000183,44.72000122,0.50999999,235.3699951,28.86000061,,165_2389,6.700000025,6.00000003,165_2389_2016-10-23 18:54:33.300,32403,68.23999786,44.29999924,0.660000026,206.6999969,72.33000183,Reg,7,00:00.0,Sunday,13:00,58,2389_24272_32403
2016,167,2459,27069,02:33.3,80.79000092,20.28000069,0.140000001,293.769989,225.9600067,,167_2459,8.200000003,0.800000004,167_2459_2016-10-23 19:02:33.300,32130,80.65000153,20.53000069,0.090000004,100.9499969,241.5899963,Reg,7,00:00.0,Sunday,12:00,68,2459_27069_32130
2016,167,2459,28100,02:33.3,78.86000061,18.01000023,0.439999998,356.2900085,176.6399994,,167_2459,8.200000003,0.800000004,167_2459_2016-10-23 19:02:33.300,30104,79.26999664,17.78000069,0.49000001,188.3899994,177.9100037,Reg,7,00:00.0,Sunday,12:00,68,2459_28100_30104
2017,658,2883,32890,54:00.5,33.18999863,47.83000183,0.140000001,114.9800034,241.3200073,,658_2883,10,7,658_2883_2018-01-07 23:54:00.500,33503,32.79000092,47.63000107,0.379999995,283.1400146,355.9400024,Post,1,00:00.0,Sunday,15:40,63,2883_32890_33503
2017,655,602,31597,1/6/2018 22:00,40.88000107,53.16999817,0.649999976,356.9100037,54.27000046,,655_602,3.400000036,0.200000033,655_602_2018-01-06 22:00:33.000,31020,40.88999939,53.16999817,0.569999993,291.5499878,62.68999863,Post,1,00:00.0,Saturday,15:35,33,602_31597_31020
2016,67,649,32392,31:48.5,71.41000366,23.46999931,0.200000003,152.7799988,272.2799988,,67_649,4.999999985,0.799999982,67_649_2016-09-11 17:31:48.500,32388,71.01000214,23.23999977,0.25,129.2200012,288.7999878,Reg,1,00:00.0,Sunday,13:00,,649_32392_32388
2016,67,649,32388,31:48.5,71.01000214,23.23999977,0.25,129.2200012,288.7999878,,67_649,4.999999985,0.799999982,67_649_2016-09-11 17:31:48.500,32273,70.97000122,22.82999992,0.270000011,252.4700012,281.2200012,Reg,1,00:00.0,Sunday,13:00,,649_32388_32273
2016,68,2654,30700,11:27.3,50.81000137,29.47999954,0.039999999,218.2899933,256.0100098,,68_2654,4.700000018,1.500000022,68_2654_2016-09-11 19:11:27.300,30551,51.06999969,29.10000038,0.109999999,261.1000061,297.6799927,Reg,1,00:00.0,Sunday,13:00,84,2654_30700_30551
2016,77,3172,23298,49:06.5,58.88000107,44.86999893,0.319999993,229.7299957,2.25,,77_3172,9.700000003,8.600000001,77_3172_2016-09-11 22:49:06.500,29545,58.81999969,45.13999939,0.239999995,73.77999878,351.25,Reg,1,00:00.0,Sunday,15:25,,3172_23298_29545
2016,80,2821,32181,22:12.8,82.86000061,36.13999939,0.319999993,179.3899994,102.7799988,,80_2821,8.899999984,8.699999988,80_2821_2016-09-13 01:22:12.800,32767,82.66999817,35.88000107,0.810000002,231.6300049,29.21999931,Reg,1,00:00.0,Monday,19:10,79,2821_32181_32767
2016,75,265,29594,12:33.3,46.41999817,29.69000053,0.550000012,192.4499969,264.5,,75_265,6.300000019,3.000000022,75_265_2016-09-11 17:12:33.300,24030,46.31999969,29.45000076,0.469999999,161.1399994,282.1199951,Reg,1,00:00.0,Sunday,12:00,76,265_29594_24030
2016,89,4361,28954,02:34.5,84.06999969,40.02000046,0.189999998,286.7399902,83.69000244,,89_4361,9.800000004,9.399999999,89_4361_2016-09-18 20:02:34.500,23441,83.81999969,40.45000076,0.119999997,321.6499939,13.97000027,Reg,2,00:00.0,Sunday,13:00,72,4361_28954_23441
2016,101,1027,30523,9/25/2016 17:42,61.34999847,5.75,0.170000002,332.9100037,60.06999969,,101_1027,6.999999978,6.299999975,101_1027_2016-09-25 17:42:56.000,23441,61.20000076,6.159999847,0.310000002,150.5299988,260.9899902,Reg,3,00:00.0,Sunday,13:00,81,1027_30523_23441
2016,89,4361,32892,02:26.1,33.20000076,22.95000076,0.07,356.1600037,160.4799957,,89_4361,9.800000004,1,89_4361_2016-09-18 20:02:26.100,31956,32.79000092,23.04000092,0.449999988,280.3599854,163.8600006,Reg,2,00:00.0,Sunday,13:00,72,4361_32892_31956
2016,89,4361,31791,02:26.1,32.95000076,23.56999969,0.219999999,87.87999725,191.1799927,,89_4361,9.800000004,1,89_4361_2016-09-18 20:02:26.100,33053,32.63999939,23.53000069,0.189999998,51.13000107,210.1000061,Reg,2,00:00.0,Sunday,13:00,72,4361_31791_33053
2016,127,438,23003,10/3/2016 0:44,67.06999969,28.88999939,0.090000004,231.4799957,80.23000336,,127_438,7.700000003,1.600000001,127_438_2016-10-03 00:44:11.000,31332,66.77999878,28.52000046,0.100000001,23.70999908,283.4700012,Reg,4,00:00.0,Sunday,20:30,59,438_23003_31332
2016,136,791,23003,31:19.3,70.06999969,29.48999977,0.050000001,157.9600067,319.730011,,136_791,4.899999999,1.200000003,136_791_2016-10-09 17:31:19.300,28943,70.12000275,29.06999969,0.140000001,114.2799988,304.7200012,Reg,5,00:00.0,Sunday,13:00,57,791_23003_28943
2016,95,1712,28846,42:57.1,48.65999985,25.44000053,0.839999974,253.4400024,254,,95_1712,10.39999998,3.399999976,95_1712_2016-09-18 21:42:57.100,32106,48.59000015,25.62999916,0.779999971,91.33999634,249.4600067,Reg,2,00:00.0,Sunday,13:25,82,1712_28846_32106
2016,145,1157,28846,41:17.9,64.76999664,0.170000002,0.959999979,341.0899963,83.23999786,,145_1157,7.700000003,2.800000004,145_1157_2016-10-16 17:41:17.900,32774,64.59999847,0.479999989,0.949999988,62.20000076,90.55000305,Reg,6,00:00.0,Sunday,12:00,69,1157_28846_32774
2016,92,3024,32479,26:14.4,60.77000046,23.38999939,0.280000001,87.69999695,108.2300034,,92_3024,9.800000004,4.400000006,92_3024_2016-09-18 22:26:14.400,29690,60.97999954,23.68000031,0.300000012,117.5100021,119.6200027,Reg,2,00:00.0,Sunday,13:05,88,3024_32479_29690
2016,99,270,29530,09:25.5,98.98000336,25.37000084,0.119999997,249.0599976,336.1499939,,99_270,10.3,9.899999999,99_270_2016-09-25 17:09:25.500,31707,98.84999847,25.19000053,0.029999999,349.7000122,40.75,Reg,3,00:00.0,Sunday,13:00,64,270_29530_31707
2016,98,1195,27949,18:43.8,58.02999878,31.53000069,0.230000004,266.769989,17.71999931,,98_1195,3.800000004,1.300000004,98_1195_2016-09-23 01:18:43.800,30442,57.56000137,31.48999977,0.07,301.9700012,90.19999695,Reg,3,00:00.0,Thursday,20:25,68,1195_27949_30442
2016,98,180,32390,31:11.8,94.83999634,40.08000183,0.079999998,295.0599976,146.7799988,,98_180,6.499999978,6.099999979,98_180_2016-09-23 00:31:11.800,30263,94.95999908,40.52999878,0.170000002,185.5800018,313.5700073,Reg,3,00:00.0,Thursday,20:25,68,180_32390_30263
2016,102,3193,31001,38:21.4,72.61000061,42.59000015,0.280000001,179.3699951,307.5700073,,102_3193,7.50000003,7.100000031,102_3193_2016-09-25 19:38:21.400,32408,72.59999847,42.34000015,0.280000001,48.43999863,163.1499939,Reg,3,00:00.0,Sunday,12:00,72,3193_31001_32408
2016,91,1473,27135,00:05.2,61.04999924,33.72000122,0.140000001,341.7399902,328.7600098,,91_1473,6.100000001,0.100000001,91_1473_2016-09-18 21:00:05.200,29585,61.50999832,33.81000137,0.07,165.9900055,293.2200012,Reg,2,00:00.0,Sunday,13:05,,1473_27135_29585
2016,118,1363,29414,53:55.3,39.13000107,29.46999931,0.449999988,146.2200012,285.2399902,,118_1363,8.100000031,0.50000003,118_1363_2016-10-02 17:53:55.300,28059,39.54000092,29.28000069,0.419999987,225.1699982,288.2399902,Reg,4,00:00.0,Sunday,12:00,62,1363_29414_28059
2016,125,2772,32081,38:26.6,48.61999893,34.93999863,0.370000005,125.6200027,215.1799927,,125_2772,10.2,6.600000001,125_2772_2016-10-02 22:38:26.600,27197,48.27000046,34.65999985,0.689999998,189.8600006,280.7399902,Reg,4,00:00.0,Sunday,13:25,74,2772_32081_27197
2016,117,3751,32386,44:26.7,60.16999817,24.88999939,0.430000007,319.9200134,91.12000275,,117_3751,4,2.700000003,117_3751_2016-10-02 19:44:26.700,29794,60.61000061,24.93000031,0.409999996,124.0299988,103.0999985,Reg,4,00:00.0,Sunday,13:00,65,3751_32386_29794
2016,123,1003,27705,46:16.5,45.54999924,38.00999832,0.709999979,97.44000244,127.3700027,,123_1003,7.800000004,0.399999999,123_1003_2016-10-02 20:46:16.500,30523,45.24000168,38.00999832,0.649999976,101.6999969,125,Reg,4,00:00.0,Sunday,16:05,88,1003_27705_30523
2016,109,4220,31258,43:22.3,62.11999893,24.70999908,0.360000014,331.2900085,111.3899994,,109_4220,7.200000025,0.50000003,109_4220_2016-09-25 23:43:22.300,30854,61.90000153,25.13999939,0.319999993,194.7599945,104.9700012,Reg,3,00:00.0,Sunday,16:25,85,4220_31258_30854
2016,109,4220,29391,43:23.3,60.88000107,23.79000092,0.170000002,80.34999847,318.5400085,,109_4220,7.200000025,1.50000003,109_4220_2016-09-25 23:43:23.300,32081,61.31999969,24.01000023,0.170000002,251.0099945,323.8200073,Reg,3,00:00.0,Sunday,16:25,85,4220_29391_32081
2016,113,488,30443,47:42.4,98.11000061,31.76000023,0.050000001,245.8999939,21.68000031,,113_488,9.400000028,9.100000031,113_488_2016-09-27 00:47:42.400,30392,97.93000031,31.79999924,0.200000003,65.55999756,33.77000046,Reg,3,00:00.0,Monday,19:30,90,488_30443_30392
2016,113,488,28845,47:42.4,100.9700012,28.37999916,0.050000001,304.0299988,47.38000107,,113_488,9.400000028,9.100000031,113_488_2016-09-27 00:47:42.400,32946,100.6800003,28.18000031,0.07,184.4600067,4.829999924,Reg,3,00:00.0,Monday,19:30,90,488_28845_32946
2016,148,1823,32168,15:18.4,73.01999664,35.70999908,0.629999995,217.25,303.980011,,148_1823,8.000000007,3.500000007,148_1823_2016-10-16 18:15:18.400,30383,73.23000336,35.33000183,0.589999974,245.3800049,310.5100098,Reg,6,00:00.0,Sunday,13:00,66,1823_32168_30383
